Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Tate Jr., David",27,LB,6020,220,RS FR,Edison HS,"Fresno, Calf."
"Tejchman, Drew",0,WR,6000,185,FR,North Cobb,"Acworth, Ga."
"Thomas, Lexington",3,RB,5090,170,JR,Benjamin Davis HS,"Houston, Tex."
"Torres, Angel",61,OL,5110,275,RS FR,Desert Pines HS,"Las Vegas, Nev."
"Trosclair, Elijah",82,WR,6030,200,SO,Sacramento HS,"Sacramento, Calif."
"White, Javon",16,DB,6020,195,RS SO,McClymonds HS,"Oakland, Calif."
"Williams, Charles",8,RB,5090,185,SO,Bullard HS,"Fresno, Calf."
"Wily, Salanoa-Alo",42,DT,6000,295,JR,Kahuku HS,"Laie, HI"
"Woods Jr., Darren",10,WR,6010,220,RS SO,Elkins HS,"Missouri City, Tex."
"Worthington, Lantz",38,RB,5070,180,SO/TR,Centennial HS,"Las Vegas, Nev."
"Zepeda, Antonio",87,TE,6060,280,RS SR,Camelback HS,"Phoenix, AZ"
