Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Ofodile, Alex",83,WR,6030,211,RS SO,Rock Bridge,"Columbia, MO"
"Okun, Zach",75,OL,6040,337,RS SO,Newbury Park,"Newbury Park, CA"
"Oliver, Khalil",26,FS,6000,210,RS JR,Rocky Mountain,"Meridian, ID"
"Pagano, Scott",0,DT,6030,295,RS SR/TR,Moanalua HS,"Honolulu, Hawaii"
"Peleti-Gore, Pou",29,S,5110,212,RS JR/TR,Rancho Cotate,"Rohnert Park, Calif."
"Pickett, Nick",0,S,6010,187,FR,Salesian,"Los Angeles, Calif."
"Pisarcik, Jake",76,OG,6020,300,RS SR,Shawnee,"Medford, N.J."
"Poutasi, Samuel",72,OL,6040,319,RS FR,Desert Pines HS,"Las Vegas, Nev."
"Redd, Jaylon",0,WR,5090,180,FR,Rancho Cucamonga,"Rancho Cucamonga, Calif."
"Reitmaier, Rutger",94,DT,6030,281,FR,Lipscomb Academy,"Nashville, Tenn."
"Robinson, Tyree",21,FS/CB,6040,199,RS SR,Lincoln,"San Diego, Calif."
"Rugraff, Blake",53,LB,6020,223,RS SO,St. Charles West HS,"St. Charles, Mo."
"Schneider, Aidan",41,PK,6040,240,SR,Grant,"Portland, OR"
"Schooler, Brenden",43,S,6020,197,SO,Mission Viejo,"Dana Point, Calif."
"Scott, Jordon",34,DL,6010,335,FR,Pinellas Park,"Largo, Fla."
"Shear, Cody",0,OL,6040,285,FR,Sheldon,"Eugene, Ore."
"Simms, Keith",24,LB,6030,244,SO,Landon HS,"Bethesda, Md."
"Slade-Matautia, Isaac",0,ILB,6010,206,FR,St. Louis,"Honolulu, Hawaii"
"Springs, Arrion",13,CB,5110,205,SR,Roosevelt,"San Antonio, TX"
"Stack, Adam",96,K,6020,178,FR,Kamehameha,"Honolulu, Hawaii"
"Stewart, Jihree",22,CB,6000,182,RS SO,Centennial HS,"Corona, Calif."
"Stinson, Taylor",40,TE,6050,246,RS JR,Clackamas,"Happy Valley, OR"
"Swain, Jimmie",18,LB,6020,243,SR,Olathe,"Olathe, KS"
"Throckmorton, Calvin",54,OL,6060,310,RS SO,Newport HS,"Bellevue, Wash."
"Verdell, C.J.",0,RB,5090,195,FR,Mater Dei Catholic,"Chula Vista, Calif."
"Voeller, Evan",79,OL,6050,298,RS SR,West Linn,"West Linn, Ore."
"Walker, Jalontae",97,TE,6020,238,RS FR,Lasalle Prep,"Milwaukie, Ore."
"Williams, Juwaan",17,CB,6000,200,RS SR,Tucker,"Tucker, Ga."
"Winston, Lamar",32,LB,6030,215,SO,Central Catholic HS,"Portland, Ore."
"Young, Bryson",56,DL,6050,238,SO,Buchanan HS,"Clovis, Calif."
