Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Tautalatasi, Dasmond",30,DB,6000,195,RS JR,De La Sale,"Concord, AZ"
"Taylor, Jacobi",22,DB,5110,180,SO/TR,N/A,"Buffalo, N.Y."
"Thomas, Khaylan",20,OLB,6010,228,RS SO,Etiwanda,"Etiwanda,CA"
"Thomas, Ty",26,S,5110,195,FR,Cooper,"Lubbock, Texas"
"Turner, Tre",24,RB,5090,191,RS FR,Holy Cross,"New Orleans, La."
"Walter, Mason",79,OT,6050,296,RS SO,Chaparral,"Temecula,CA"
"Walton, Mark",11,TE,6050,239,FR,Cibola,"Yuma, Ariz."
"Whiley, Tyler",23,WR,6000,210,RS JR,Chaparral,"Scottsdale, AZ"
"White, Brady",2,QB,6020,202,RS SO,William S.Hart,"Newhall,CA"
"Wicker, Joseph",1,DT,6030,263,JR,Long Beach Polytechnic,"Long Beach,CA"
"Wilkins, Manny",5,QB,6030,197,RS JR,Novato,CA
"Williams, Kyle",10,WR,5100,178,SO,Murrieta,"Murrieta, Calif."
"Wilson, Jay Jay",9,TE,6020,259,JR,Valencia,"Valencia,CA"
"Wren, Renell",95,DT,6050,297,RS JR,Lutheran,"St. Louis, MO"
