Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Moses, Dylan",7,LB,6030,234,FR,IMG Academy,"Baton Rouge, La."
"Mosley, Donavan",37,DB,5100,180,JR,James Madison,"San Antonio, Texas"
"Mosley, Jamey",16,OLB,6050,228,RS JR,Theodore,"Mobile, AL"
"Murphy, Montana",19,QB,6030,201,SO,Carroll Senior,"Southlake, Texas"
"Owens, Christopher",79,OL,6030,307,RS FR,Lamar,"Arlington, Texas"
"Pappanastos, Andy",92,PK,5110,198,RS SR/TR,Trinity Presbyterian,"Montgomery, Ala."
"Parker, Jacob",42,TE,6010,224,SR,Westminster Christian,"Meridianville, Ala."
"Parris, Ryan",53,SN,6000,209,JR,James Clemens,"Madison, Ala."
"Payne, Da'Ron",94,DT,6020,319,JR,Shades Valley,"Birmingham, AL"
"Petitbon, Richie",72,OG,6040,300,RS SO,Gonzaga,"Annapolis, MD"
"Pierschbacher, Ross",71,OG,6040,304,RS JR,Cedar Falls,"Cedar Falls,Ia"
"Powell, Daniel",58,DL,5110,238,SO,Pickens Academy,"Aliceville, Ala."
"Randolph, Kendall",60,OL,6040,310,FR,Bob Jones,"Madison, Ala."
"Ray, LaBryan",89,DL,6050,275,FR,James Clemens,"Madison, Ala."
"Rice, Jonathan",37,WR,6040,207,JR,Bob Jones,"Madison, Ala."
"Ridley, Calvin",3,WR,6010,188,JR,Monarch,"Coconut Creek, FL"
"Robinson Jr., Brian",24,RB,6010,218,FR,Hillcrest,"Tuscaloosa, Ala."
"Ruggs III, Henry",11,WR,6000,175,FR,Robert E. Lee,"Montgomery, Ala."
"Satterfield, Brannon",98,P,6020,210,JR,Lake Travis,"Austin, Texas"
"Scarbrough, Bo",9,RB,6020,228,JR,IMG Academy (Fla),"Northport,Ala"
"Scott, JK",15,P,6060,202,SR,Mullen,"Denver,Co"
"Shavers, Tyrell",14,WR,6060,209,FR,Lewisville,"Lewisville, Texas"
"Sims, Cam",17,WR,6050,203,SR,Ouachita Parish,"Monroe,La."
"Skehan, Daniel",30,WR,6000,201,SR,Catholic HS,"Lancaster, Pa."
"Smith, Devonta",6,WR,6010,160,FR,Amite,"Amite, La."
"Smith Jr., Irvin",82,TE,6040,235,RS FR,Brother Martin HS,"New Orleans, La."
"Stewart, Cam",83,TE,6080,254,SO,Valley Christian,"San Jose, Calif."
"Tagovailoa, Tua",13,QB,6010,219,FR,St. Louis,"Ewa Beach, Hawaii"
"Tennison , Major",88,TE,6050,244,FR,Bullard,"Flint, Texas"
"Thompson, Deionte",14,SS,6020,190,RS SO,West Orange-Stark,"Orange, TX"
"Townsend, Chadarius",12,RB,6000,192,FR,Tanner,"Tanner, Ala."
"Wallace, Levi",39,CB,6000,170,SR,Tucson,"Tucson, Ariz."
"Warmack, Dallas",59,OG,6020,299,JR,Mays,"Atlanta, GA"
"Williams, Jonah",73,OL,6050,296,SO,Folsom,"Folsom, Calif."
"Williams, Quinnen",92,DE,6040,284,RS FR,Wenonah HS,"Birmingham, Ala."
"Wills, Jedrick",74,OL,6050,318,FR,Lafayette HS,"Lexington, Ky."
"Wilson, Mack",30,OLB,6020,244,SO,Carver HS,"Montgomery, Ala."
"Wilson, Taylor",95,DL,6000,274,SO,Mater Dei,"Huntington Beach, Calif."
"Womack, Matt",77,OT,6070,316,RS SO,Magnolia Heights,"Hernando, MS"
"Wright, Daniel",3,DB,6010,185,FR,Boyd Anderson,"Fort Lauderdale, Fla."
