Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Shelvin, Tyler",72,NT,6020,380,FR,Notre Dame HS,"Lafayette, La."
"Simmers, Turner",69,OT,6050,274,RS JR,St. Amant,"Prairieville, LA"
"Smith, Carlton",42,HB,6030,227,FR,Lamar,"Houston, Texas"
"Smith, Michael",67,OL,6020,290,RS FR,Ellison HS,"Kileen, Texas"
"Stevens, JaCoby",3,S,6020,214,FR,Oakland HS,"Murfreesboro, Tenn."
"Stewart, Seth",51,OL,6060,320,FR,Point Pleasant HS,"Point Pleasant, W. Va."
"Sullivan, Stephen",10,WR,6060,235,SO,Donaldsonville HS,"Donaldsonville, La."
"Taylor, Tyler",24,LB,6030,234,FR,Lanier HS,"Buford, Ga."
"Thomas, Justin",93,DE,6050,264,FR,Spanish Fort,"Spanish Fort, Ala."
"Thompson, Corey",23,FS,6020,221,SR,Lawrence Elkins,"Missouri City, TexasÂ "
"Thornton, Rahssan",43,OLB,6030,222,RS FR,Shoemaker HS,"Killeen, Texas"
"Toliver II, Kevin",2,CB,6020,193,JR,Trinity Christian,"Jacksonville, FL"
"Vincent Jr., Kary",15,CB,5100,175,FR,Port Arthur Memorial HS,"Port Arthur, Texas"
"Von Rosenburg, Zach",46,P,6050,250,RS FR,Zachary HS,"Lake Charles, La."
"Voorhies, Devin",35,ILB,6020,223,SR,Wilkinson County,"Woodville, MS"
"Wallace, Abraham",41,DB,6000,189,RS JR,Dunham,"Baton Rouge, LA"
"Washington, Isaiah",94,DE,6040,236,SO,Karr,"New Orleans, LA"
"Washington, Jacory",88,TE,6050,228,RS JR,Westlake,"Westlake, LA"
"Weathersby, Toby",66,OT,6050,392,JR,Westfield,"Houston, TX"
"Weir, Vendero",58,LB,6020,248,RS FR,University HS,"Baton Rouge, La."
"Westly, Tony",32,DB,6000,170,RS JR/TR,East Iberville HS,"St. Gabriel, La."
"White, Devin",40,LB,6010,255,SO,North Webster HS,"Springhill, La."
"Williams, Andraez",29,DB,6020,175,RS FR,Calvary Baptist Academy,"Shreveport, La."
"Williams, Darrel",28,RB,6010,233,SR,John Ehret,"Marrero, LA"
