Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Stephens, Jabreel",0,DL,6050,225,FR,Armwood,"Seffner, Fla."
"Thomas, Danny",53,LB,6010,215,JR,Amos P. Godby,"Ft. Lauderdale, FL"
"Thomas, Donelle",0,DB,5110,175,FR,Carol City,"Miami, Fla."
"Thomas, Jaymon",18,S,6030,195,RS SO,Immokalee,"Immokalee, FL"
"Tice, Darius",13,RB,5100,211,SR,Northwestern,"Miami, Fla."
"Valdes-Scanting, Marquez",11,WR,6050,207,SR,Lakwood HS,"St. Petersburg, Fla."
"Watts, Craig",26,S,6000,185,RS FR,Admiral Farragut Academy,"St. Petersburg, Fla."
"Wiggs, Michael",52,OG,6030,300,RS FR,Lake Gibson,"Lakeland, Fla."
"Wilcox, Mitchell",89,TE,6040,248,RS SO,Tarpon Springs,"Tarpn Springs, FL"
"Wilkins, Mazzi",23,CB,6000,176,RS JR,Plant,"Tampa, FL"
