Name,Number,Position,Height,Weight,Class,High School/JUCO,Hometown
"Polu, Jarvis",90,DE,6030,292,JR,Liberty,"Las Vegas, Nev."
"Pospisil, Travis",46,SB,5100,198,JR,Champion,"Boerne, Texas"
"Pride, Darian",11,WR,6030,210,SO,Community,"Unionville, Tenn."
"Querry, Ronnie",85,LS,6010,208,SR,Basha,"Gilbert, Ariz."
"Quilty, Zack",64,OLB,6030,210,SR,Jesuit,"St. Petersburg, Fla."
"Raiford, Michael",73,OT,6060,300,SR,Heritage,"Stockbridge, Ga."
"Ryan, Jarid",9,CB,5110,203,JR,Severn School,"Odenton, Md."
"Salu, T.J.",58,C,6020,300,SO,Central Catholic,"Portland, Ore."
"Satchell, Stephen",64,OL,6040,296,JR,Independence,"Thompson Station, Tenn."
"Sayles, Tyler",91,DE,6020,257,SR,Deerfield Beach,"Coral Springs, Fla."
"Schwarzer, Jake",43,LB,6010,213,SO,Great Oak,"Temecula, Calif."
"Scott, Craig",82,WR,6020,189,SR,Park Hill South,"Kansas City, Mo."
"Stewart, Matt",35,LB,6010,211,JR,William Mason,"Mason, Ohio"
"Sullivan, Hudson",53,LB,6020,240,JR,Bishop Irenton,"Nokesville, Va."
"Taylor, Akili",39,SB,5090,205,JR,Bishop Ready,"Columbus, Ohio"
"Thomas, Micah",44,LB,6010,241,SR,Vista Ridge,"Cedar Park, Texas"
"Thomas , Vic",52,OLB,6040,237,SO,The First Academy,"Ocoee, Fla."
"Thompson, Jerry",11,S,6000,196,SR,White Station,"Memphis, Tenn."
"Tolentino, Dave",67,NG,6020,294,SO,Saint Peter's Prep,"Jersey City, N.J."
"Van Dunk, Joshua",63,DE,6030,293,SO,Lincoln College Prep,"Kansas City, Mo."
"Villalobos, Anthony",95,DE,6020,261,JR,Fossil Ridge,"Keller, Texas"
"Wade, Parker",62,C,6020,280,SR,The Ensworth School,"Nashville, Tenn."
"Walker, Joshua",24,SB,5110,222,SR,Austin,"Decatur, Ala."
"Walker, Treveon",21,SB,5090,190,JR,Texas,"Texarkana, Texas"
"Webb, Josh",92,DE,6050,250,JR,Plano West,"Plano, Texas"
"White, Owen",98,K/P,5100,191,SO,Central Catholic,"Portland, Ore."
"White, Seth",63,OT,6030,274,SR,Sky View,"Smithfield, Utah"
"Wiedle, Garrett",65,OT,6060,283,JR,Riverbend,"Spotsylvania, Va."
"Williams, Khaylan",7,S,6000,192,JR,Lithonia,"Lithonia, Ga."
"Williams, Sean",6,CB,6010,190,JR,Cordova,"Cordova, Tenn."
"Williamson, D'vondre",86,OLB,6040,208,JR,Jackson Central Merry,"Jackson, Tenn."
"Willis, Isaac",59,OC,6000,286,SO,Creekside,"St. John's, Fla."
"Wood, Andrew",61,OT,6040,290,JR,Friendship Christian,"Lebaonon, Tenn."
"Wooten, Tyris",17,CB,6010,185,SR,Heritage,"Palm Bay, Fla."
"Wright, Isaac",4,S,5100,186,SR,Ashbrook,"Gastonia, N.C."
"Wright, Kendel",76,OT,6040,290,SO,Mountain View HS,"Buford, Ga."
"Yaramus, Aleksei",47,LB,6020,218,SO,Moon Area,"Moon Township, Pa."
"Yaramus, Niko",66,OG,6030,282,SO,Moon Area,"Moon Township, Pa."
